state,city,year,total,orgfunding,perrefugeecapitafunding,lat,lng
Arkansas,"Conway, Arkansas",2010,5,0,0,35.0886963,-92.4421011
Arkansas,"Dardanelle, Arkansas",2017,2,0,0,35.2231408,-93.1579532
Arkansas,"Fayetteville, Arkansas",2003,3,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2009,2,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2010,1,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2014,2,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2016,14,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2017,39,0,0,36.082156,-94.17185420000001
Arkansas,"Fayetteville, Arkansas",2018,57,0,0,36.082156,-94.17185420000001
Arkansas,"Fort Smith, Arkansas",2004,1,0,0,35.3859242,-94.39854749999999
Arkansas,"Fort Smith, Arkansas",2009,7,0,0,35.3859242,-94.39854749999999
Arkansas,"Harrison, Arkansas",2009,8,0,0,36.2297936,-93.1076765
Arkansas,"Hot Springs, Arkansas",2007,1,0,0,34.5037004,-93.0551795
Arkansas,"Huntsville, Arkansas",2012,4,0,0,36.086187,-93.74130319999999
Arkansas,"Jonesboro, Arkansas",2008,5,0,0,35.84229670000001,-90.704279
Arkansas,"Jonesboro, Arkansas",2009,1,0,0,35.84229670000001,-90.704279
Arkansas,"Jonesboro, Arkansas",2010,2,0,0,35.84229670000001,-90.704279
Arkansas,"Little Rock, Arkansas",2007,1,0,0,34.7464809,-92.28959479999999
Arkansas,"Little Rock, Arkansas",2008,7,0,0,34.7464809,-92.28959479999999
Arkansas,"Little Rock, Arkansas",2009,10,0,0,34.7464809,-92.28959479999999
Arkansas,"Little Rock, Arkansas",2010,8,0,0,34.7464809,-92.28959479999999
Arkansas,"Little Rock, Arkansas",2013,2,0,0,34.7464809,-92.28959479999999
Arkansas,"Little Rock, Arkansas",2014,1,0,0,34.7464809,-92.28959479999999
Arkansas,"Lowell, Arkansas",2003,1,0,0,36.2553543,-94.1307587
Arkansas,"Magazine, Arkansas",2004,13,0,0,35.1509249,-93.80686519999999
Arkansas,"North Little Rock, Arkansas",2009,4,0,0,34.769536,-92.2670941
Arkansas,"Paragould, Arkansas",2017,2,0,0,36.0584021,-90.4973286
Arkansas,"Phoenix, Arkansas",2004,5,0,0,35.4080187,-93.0075642
Arkansas,"Phoenix, Arkansas",2017,1,0,0,35.4080187,-93.0075642
Arkansas,"Russellville, Arkansas",2016,1,0,0,35.2784173,-93.1337856
Arkansas,"Russellville, Arkansas",2017,1,0,0,35.2784173,-93.1337856
Arkansas,"Siloam Springs, Arkansas",2004,12,0,0,36.1881365,-94.54049619999999
Arkansas,"Springdale, Arkansas",2007,4,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2010,1,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2011,3,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2012,4,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2014,1,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2016,1,0,0,36.18674420000001,-94.1288141
Arkansas,"Springdale, Arkansas",2017,2,0,0,36.18674420000001,-94.1288141
California,"Adelanto, California",2003,8,0,0,34.5827699,-117.409215
California,"Agoura Hills, California",2002,10,0,0,34.1533395,-118.7616764
California,"Agoura Hills, California",2007,1,0,0,34.1533395,-118.7616764
California,"Agoura Hills, California",2008,1,0,0,34.1533395,-118.7616764
California,"Agoura Hills, California",2010,1,0,0,34.1533395,-118.7616764
California,"Agoura Hills, California",2011,4,0,0,34.1533395,-118.7616764
California,"Agoura Hills, California",2017,2,0,0,34.1533395,-118.7616764
California,"Alameda, California",2002,24,0,0,37.7652065,-122.2416355
California,"Alameda, California",2003,10,0,0,37.7652065,-122.2416355
California,"Alameda, California",2004,6,0,0,37.7652065,-122.2416355
California,"Alameda, California",2005,6,0,0,37.7652065,-122.2416355
California,"Alameda, California",2006,3,0,0,37.7652065,-122.2416355
California,"Alameda, California",2007,2,0,0,37.7652065,-122.2416355
California,"Alameda, California",2008,86,0,0,37.7652065,-122.2416355
California,"Alameda, California",2009,70,0,0,37.7652065,-122.2416355
California,"Alameda, California",2010,20,0,0,37.7652065,-122.2416355
California,"Alameda, California",2011,2,0,0,37.7652065,-122.2416355
California,"Alameda, California",2012,1,0,0,37.7652065,-122.2416355
California,"Alameda, California",2013,2,0,0,37.7652065,-122.2416355
California,"Alameda, California",2014,4,0,0,37.7652065,-122.2416355
California,"Alamo, California",2005,4,0,0,37.8502032,-122.032184
California,"Alamo, California",2006,6,0,0,37.8502032,-122.032184
California,"Alamo, California",2007,4,0,0,37.8502032,-122.032184
California,"Alamo, California",2009,1,0,0,37.8502032,-122.032184
California,"Albany, California",2004,5,0,0,37.88687,-122.2977475
California,"Albany, California",2006,2,0,0,37.88687,-122.2977475
California,"Albany, California",2008,1,0,0,37.88687,-122.2977475
California,"Albany, California",2013,1,0,0,37.88687,-122.2977475
California,"Alhambra, California",2004,3,0,0,34.095287,-118.1270146
California,"Alhambra, California",2005,4,0,0,34.095287,-118.1270146
California,"Alhambra, California",2006,1,0,0,34.095287,-118.1270146
California,"Alhambra, California",2007,1,0,0,34.095287,-118.1270146
California,"Alhambra, California",2008,17,0,0,34.095287,-118.1270146
California,"Alhambra, California",2009,10,0,0,34.095287,-118.1270146
California,"Alhambra, California",2010,4,0,0,34.095287,-118.1270146
California,"Alhambra, California",2012,1,0,0,34.095287,-118.1270146
California,"Alhambra, California",2013,9,0,0,34.095287,-118.1270146
California,"Alhambra, California",2014,1,0,0,34.095287,-118.1270146
California,"Alhambra, California",2015,9,0,0,34.095287,-118.1270146
California,"Alhambra, California",2016,5,0,0,34.095287,-118.1270146
California,"Alhambra, California",2017,3,0,0,34.095287,-118.1270146
California,"Aliso Viejo, California",2002,2,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2003,3,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2005,1,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2006,4,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2009,11,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2010,1,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2011,5,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2012,4,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2013,5,0,0,33.5684605,-117.7262981
California,"Aliso Viejo, California",2014,2,0,0,33.5684605,-117.7262981
California,"Alpine, California",2008,5,0,0,32.8350521,-116.7664109
California,"Alpine, California",2009,8,0,0,32.8350521,-116.7664109
California,"Alpine, California",2010,3,0,0,32.8350521,-116.7664109
California,"Alpine, California",2012,4,0,0,32.8350521,-116.7664109
California,"Alta Loma, California",2002,2,0,0,34.1222317,-117.5981086
California,"Alta Loma, California",2005,5,0,0,34.1222317,-117.5981086
California,"Alta Loma, California",2009,4,0,0,34.1222317,-117.5981086
California,"Altadena, California",2007,5,0,0,34.190162,-118.1313188
California,"Altadena, California",2014,4,0,0,34.190162,-118.1313188
California,"American Canyon, California",2007,1,0,0,38.1749178,-122.2608044
California,"Anaheim, California",2002,29,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2003,53,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2004,87,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2005,129,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2006,85,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2007,56,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2008,81,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2009,116,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2010,136,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2011,75,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2012,154,1056e3,6857.142857142857,33.8365932,-117.9143012
California,"Anaheim, California",2013,159,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2014,108,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2015,51,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2016,109,0,0,33.8365932,-117.9143012
California,"Anaheim, California",2017,47,0,0,33.8365932,-117.9143012
California,"Anheim, California",2016,1,0,0,33.8365932,-117.9143012
California,"Antelope, California",2002,39,0,0,38.7166871,-121.3644216
California,"Antelope, California",2003,84,0,0,38.7166871,-121.3644216
California,"Antelope, California",2004,82,0,0,38.7166871,-121.3644216
California,"Antelope, California",2005,99,0,0,38.7166871,-121.3644216
California,"Antelope, California",2006,95,0,0,38.7166871,-121.3644216
California,"Antelope, California",2007,121,0,0,38.7166871,-121.3644216
California,"Antelope, California",2008,34,0,0,38.7166871,-121.3644216
California,"Antelope, California",2009,23,0,0,38.7166871,-121.3644216
California,"Antelope, California",2010,15,0,0,38.7166871,-121.3644216
California,"Antelope, California",2011,19,0,0,38.7166871,-121.3644216
California,"Antelope, California",2012,17,0,0,38.7166871,-121.3644216
California,"Antelope, California",2013,11,0,0,38.7166871,-121.3644216
California,"Antelope, California",2014,36,0,0,38.7166871,-121.3644216
California,"Antelope, California",2015,74,0,0,38.7166871,-121.3644216
California,"Antelope, California",2016,82,0,0,38.7166871,-121.3644216
California,"Antelope, California",2017,67,0,0,38.7166871,-121.3644216
California,"Antelope, California",2018,48,0,0,38.7166871,-121.3644216
California,"Antioch, California",2002,1,0,0,38.0049214,-121.805789
California,"Antioch, California",2003,11,0,0,38.0049214,-121.805789
California,"Antioch, California",2004,2,0,0,38.0049214,-121.805789
California,"Antioch, California",2005,21,0,0,38.0049214,-121.805789
California,"Antioch, California",2006,9,0,0,38.0049214,-121.805789
California,"Antioch, California",2007,2,0,0,38.0049214,-121.805789
California,"Antioch, California",2008,6,0,0,38.0049214,-121.805789
California,"Antioch, California",2009,3,0,0,38.0049214,-121.805789
California,"Antioch, California",2010,5,0,0,38.0049214,-121.805789
California,"Antioch, California",2012,1,0,0,38.0049214,-121.805789
California,"Antioch, California",2014,6,0,0,38.0049214,-121.805789
California,"Antioch, California",2015,3,0,0,38.0049214,-121.805789
California,"Antioch, California",2016,1,0,0,38.0049214,-121.805789
California,"Apple Valley, California",2009,1,0,0,34.5008311,-117.1858759
California,"Apple Valley, California",2013,5,0,0,34.5008311,-117.1858759
California,"Apple Valley, California",2016,9,0,0,34.5008311,-117.1858759
California,"Aptos, California",2013,3,0,0,36.977172900000006,-121.8994016
California,"Arcadia, California",2007,5,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2008,1,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2010,4,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2011,4,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2012,5,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2013,2,0,0,34.1397292,-118.0353449
California,"Arcadia, California",2015,2,0,0,34.1397292,-118.0353449
California,"Arleta, California",2005,4,0,0,34.2504595,-118.4338345
California,"Arleta, California",2007,1,0,0,34.2504595,-118.4338345
California,"Arleta, California",2017,1,0,0,34.2504595,-118.4338345
California,"Atwater, California",2004,12,0,0,37.3477174,-120.609084
California,"Atwater, California",2005,70,0,0,37.3477174,-120.609084
California,"Atwater, California",2007,2,0,0,37.3477174,-120.609084
California,"Auburn, California",2009,1,0,0,38.8965654,-121.0768901
California,"Auburn, California",2014,5,0,0,38.8965654,-121.0768901
California,"Auburn, California",2015,1,0,0,38.8965654,-121.0768901
California,"Auburn, California",2016,1,0,0,38.8965654,-121.0768901
California,"Azusa, California",2009,3,0,0,34.1336186,-117.9075627
California,"Azusa, California",2010,4,0,0,34.1336186,-117.9075627
California,"Azusa, California",2011,1,0,0,34.1336186,-117.9075627
California,"Azusa, California",2012,1,0,0,34.1336186,-117.9075627
California,"Bakersfield, California",2003,10,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2004,23,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2005,10,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2006,8,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2007,44,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2008,108,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2009,18,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2010,19,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2011,2,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2012,6,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2013,15,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2014,6,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2017,1,0,0,35.3732921,-119.0187125
California,"Bakersfield, California",2018,6,0,0,35.3732921,-119.0187125
California,"Baldwin Park, California",2004,12,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2005,25,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2006,4,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2007,13,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2008,6,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2009,5,0,0,34.0852868,-117.9608978
California,"Baldwin Park, California",2010,3,0,0,34.0852868,-117.9608978
California,"Banning, California",2004,48,0,0,33.9255713,-116.8764103
California,"Banning, California",2005,8,0,0,33.9255713,-116.8764103
California,"Banning, California",2010,2,0,0,33.9255713,-116.8764103
California,"Banning, California",2012,5,0,0,33.9255713,-116.8764103
California,"Barstow, California",2009,5,0,0,34.8957957,-117.0172826
California,"Barstow, California",2010,2,0,0,34.8957957,-117.0172826
California,"Barstow, California",2011,1,0,0,34.8957957,-117.0172826
California,"Barstow, California",2012,13,0,0,34.8957957,-117.0172826
California,"Barstow, California",2014,10,0,0,34.8957957,-117.0172826
California,"Bay Point, California",2002,3,0,0,38.0290872,-121.9616274
California,"Bay Point, California",2003,6,0,0,38.0290872,-121.9616274
California,"Bay Point, California",2006,5,0,0,38.0290872,-121.9616274
California,"Bay Point, California",2008,5,0,0,38.0290872,-121.9616274
California,"Bell Canyon, California",2016,3,0,0,34.2058492,-118.6901774
California,"Bell Gardens, California",2016,2,0,0,33.9652918,-118.1514588
California,"Bell Gardens, California",2018,1,0,0,33.9652918,-118.1514588
California,"Bell, California",2004,2,0,0,33.9775142,-118.1870156
California,"Bell, California",2005,4,0,0,33.9775142,-118.1870156
California,"Bell, California",2007,3,0,0,33.9775142,-118.1870156
California,"Bell, California",2008,3,0,0,33.9775142,-118.1870156
California,"Bell, California",2016,2,0,0,33.9775142,-118.1870156
California,"Bellflower, California",2002,1,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2004,2,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2008,4,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2009,1,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2010,6,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2011,3,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2015,1,0,0,33.8816818,-118.1170117
California,"Bellflower, California",2017,2,0,0,33.8816818,-118.1170117
California,"Belmont, California",2002,3,0,0,37.5202145,-122.2758008
California,"Belmont, California",2003,2,0,0,37.5202145,-122.2758008
California,"Belmont, California",2004,6,0,0,37.5202145,-122.2758008
California,"Belmont, California",2012,8,0,0,37.5202145,-122.2758008
California,"Benicia, California",2003,1,0,0,38.049365,-122.1585777
California,"Berkeley, California",2003,1,0,0,37.8715926,-122.272747
California,"Berkeley, California",2004,1,0,0,37.8715926,-122.272747
California,"Berkeley, California",2005,2,0,0,37.8715926,-122.272747
California,"Berkeley, California",2007,1,0,0,37.8715926,-122.272747
California,"Berkeley, California",2008,12,0,0,37.8715926,-122.272747
California,"Berkeley, California",2009,9,0,0,37.8715926,-122.272747
California,"Berkeley, California",2010,3,0,0,37.8715926,-122.272747
California,"Berkeley, California",2011,8,0,0,37.8715926,-122.272747
California,"Berkeley, California",2012,1,0,0,37.8715926,-122.272747
California,"Berkeley, California",2014,2,0,0,37.8715926,-122.272747
California,"Beverly Hills, California",2002,36,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2003,31,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2004,44,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2005,29,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2006,24,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2007,24,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2008,16,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2009,6,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2010,2,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2011,1,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2012,2,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2013,1,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2014,3,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2016,2,0,0,34.0736204,-118.4003563
California,"Beverly Hills, California",2017,1,0,0,34.0736204,-118.4003563
California,"Bloomington, California",2004,5,0,0,34.07029,-117.3958797
California,"Bonita, California",2003,1,0,0,32.6583258,-117.0352904
California,"Bonita, California",2008,1,0,0,32.6583258,-117.0352904
California,"Bonita, California",2009,24,0,0,32.6583258,-117.0352904
California,"Bonita, California",2010,22,0,0,32.6583258,-117.0352904
California,"Bonita, California",2011,4,0,0,32.6583258,-117.0352904
California,"Bonita, California",2012,5,0,0,32.6583258,-117.0352904
California,"Bonita, California",2013,3,0,0,32.6583258,-117.0352904
California,"Bonita, California",2014,2,0,0,32.6583258,-117.0352904
California,"Bonsall, California",2017,2,0,0,33.2889226,-117.2255903
California,"Bradbury, California",2011,2,0,0,34.1469511,-117.9708982
California,"Brea, California",2015,3,0,0,33.916475,-117.9002918
California,"Brea, California",2017,2,0,0,33.916475,-117.9002918
California,"Brentwood, California",2010,2,0,0,37.931868,-121.6957863
California,"Buena Park, California",2002,1,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2003,4,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2004,3,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2005,8,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2009,3,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2013,6,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2014,4,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2016,3,0,0,33.8674044,-117.9981387
California,"Buena Park, California",2017,16,0,0,33.8674044,-117.9981387
California,"Burbank, California",2002,33,0,0,34.1808392,-118.3089661
California,"Burbank, California",2003,38,0,0,34.1808392,-118.3089661
California,"Burbank, California",2004,48,0,0,34.1808392,-118.3089661
California,"Burbank, California",2005,33,0,0,34.1808392,-118.3089661
California,"Burbank, California",2006,157,0,0,34.1808392,-118.3089661
California,"Burbank, California",2007,345,0,0,34.1808392,-118.3089661
California,"Burbank, California",2008,503,0,0,34.1808392,-118.3089661
California,"Burbank, California",2009,432,0,0,34.1808392,-118.3089661
California,"Burbank, California",2010,186,0,0,34.1808392,-118.3089661
California,"Burbank, California",2011,75,0,0,34.1808392,-118.3089661
California,"Burbank, California",2012,71,0,0,34.1808392,-118.3089661
California,"Burbank, California",2013,86,0,0,34.1808392,-118.3089661
California,"Burbank, California",2014,40,0,0,34.1808392,-118.3089661
California,"Burbank, California",2015,43,0,0,34.1808392,-118.3089661
California,"Burbank, California",2016,55,0,0,34.1808392,-118.3089661
California,"Burbank, California",2017,24,0,0,34.1808392,-118.3089661
California,"Burlingame, California",2002,2,0,0,37.5778696,-122.34809
California,"Burlingame, California",2006,4,0,0,37.5778696,-122.34809
California,"Burlingame, California",2016,4,0,0,37.5778696,-122.34809
California,"Calabasas, California",2002,2,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2003,6,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2004,6,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2005,2,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2006,1,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2007,4,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2009,8,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2011,3,0,0,34.1367208,-118.6614809
California,"Calabasas, California",2017,1,0,0,34.1367208,-118.6614809
California,"Calexico, California",2013,7,0,0,32.6789476,-115.4988834
California,"Calexico, California",2014,2,0,0,32.6789476,-115.4988834
California,"Calipatria, California",2011,1,0,0,33.1255957,-115.5141538
California,"Camarillo, California",2004,5,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2005,1,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2008,5,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2009,9,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2010,7,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2012,3,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2013,4,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2014,6,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2015,4,0,0,34.2163937,-119.0376023
California,"Camarillo, California",2017,4,0,0,34.2163937,-119.0376023
